Region,Country,ISO Code,RE or Non-RE,Group Technology,Technology,Poducer Type,Year,Electricity Installed Capacity (MW)
South America,Argentina,ARG,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2020,10370
South America,Argentina,ARG,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2016,1
South America,Argentina,ARG,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2017,1
South America,Argentina,ARG,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2018,1
South America,Argentina,ARG,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2019,2
South America,Argentina,ARG,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2020,2
South America,Argentina,ARG,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2016,8
South America,Argentina,ARG,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2017,8
South America,Argentina,ARG,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2018,191
South America,Argentina,ARG,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2019,440
South America,Argentina,ARG,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2020,762
South America,Argentina,ARG,Total Renewable,Wind energy,Onshore wind energy,Off-grid,2016,0
South America,Argentina,ARG,Total Renewable,Wind energy,Onshore wind energy,Off-grid,2017,0
South America,Argentina,ARG,Total Renewable,Wind energy,Onshore wind energy,Off-grid,2018,0
South America,Argentina,ARG,Total Renewable,Wind energy,Onshore wind energy,Off-grid,2019,1
South America,Argentina,ARG,Total Renewable,Wind energy,Onshore wind energy,Off-grid,2020,1
South America,Argentina,ARG,Total Renewable,Wind energy,Onshore wind energy,On-grid,2016,187
South America,Argentina,ARG,Total Renewable,Wind energy,Onshore wind energy,On-grid,2017,227
South America,Argentina,ARG,Total Renewable,Wind energy,Onshore wind energy,On-grid,2018,750
South America,Argentina,ARG,Total Renewable,Wind energy,Onshore wind energy,On-grid,2019,1609
South America,Argentina,ARG,Total Renewable,Wind energy,Onshore wind energy,On-grid,2020,2623
South America,Bolivia (Plurinational State of),BOL,Total Non-Renewable,Fossil fuels,Fossil fuels,Off-grid,2016,201
South America,Bolivia (Plurinational State of),BOL,Total Non-Renewable,Fossil fuels,Fossil fuels,Off-grid,2017,241
South America,Bolivia (Plurinational State of),BOL,Total Non-Renewable,Fossil fuels,Fossil fuels,Off-grid,2018,221
South America,Bolivia (Plurinational State of),BOL,Total Non-Renewable,Fossil fuels,Fossil fuels,Off-grid,2019,231
South America,Bolivia (Plurinational State of),BOL,Total Non-Renewable,Fossil fuels,Fossil fuels,Off-grid,2020,231
South America,Bolivia (Plurinational State of),BOL,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2016,1578
South America,Bolivia (Plurinational State of),BOL,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2017,1475
South America,Bolivia (Plurinational State of),BOL,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2018,1438
South America,Bolivia (Plurinational State of),BOL,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2019,2222
South America,Bolivia (Plurinational State of),BOL,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2020,2249
South America,Bolivia (Plurinational State of),BOL,Total Renewable,Bioenergy,Solid biofuels,Off-grid,2016,99
South America,Bolivia (Plurinational State of),BOL,Total Renewable,Bioenergy,Solid biofuels,Off-grid,2017,99
South America,Bolivia (Plurinational State of),BOL,Total Renewable,Bioenergy,Solid biofuels,Off-grid,2018,118
South America,Bolivia (Plurinational State of),BOL,Total Renewable,Bioenergy,Solid biofuels,Off-grid,2019,123
South America,Bolivia (Plurinational State of),BOL,Total Renewable,Bioenergy,Solid biofuels,Off-grid,2020,123
South America,Bolivia (Plurinational State of),BOL,Total Renewable,Bioenergy,Solid biofuels,On-grid,2016,43
South America,Bolivia (Plurinational State of),BOL,Total Renewable,Bioenergy,Solid biofuels,On-grid,2017,43
South America,Bolivia (Plurinational State of),BOL,Total Renewable,Bioenergy,Solid biofuels,On-grid,2018,43
South America,Bolivia (Plurinational State of),BOL,Total Renewable,Bioenergy,Solid biofuels,On-grid,2019,46
South America,Bolivia (Plurinational State of),BOL,Total Renewable,Bioenergy,Solid biofuels,On-grid,2020,46
South America,Bolivia (Plurinational State of),BOL,Total Renewable,Bioenergy,Biogas,On-grid,2019,5
South America,Bolivia (Plurinational State of),BOL,Total Renewable,Bioenergy,Biogas,On-grid,2020,5
South America,Bolivia (Plurinational State of),BOL,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Off-grid,2016,1
South America,Bolivia (Plurinational State of),BOL,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Off-grid,2017,1
South America,Bolivia (Plurinational State of),BOL,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Off-grid,2018,1
South America,Bolivia (Plurinational State of),BOL,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Off-grid,2019,1
South America,Bolivia (Plurinational State of),BOL,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Off-grid,2020,1
South America,Bolivia (Plurinational State of),BOL,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2016,493
South America,Bolivia (Plurinational State of),BOL,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2017,619
South America,Bolivia (Plurinational State of),BOL,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2018,665
South America,Bolivia (Plurinational State of),BOL,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2019,735
South America,Bolivia (Plurinational State of),BOL,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2020,735
South America,Bolivia (Plurinational State of),BOL,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2016,6
South America,Bolivia (Plurinational State of),BOL,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2017,6
South America,Bolivia (Plurinational State of),BOL,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2018,5
South America,Bolivia (Plurinational State of),BOL,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2019,5
South America,Bolivia (Plurinational State of),BOL,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2020,5
South America,Bolivia (Plurinational State of),BOL,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2017,2
South America,Bolivia (Plurinational State of),BOL,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2018,65
South America,Bolivia (Plurinational State of),BOL,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2019,115
South America,Bolivia (Plurinational State of),BOL,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2020,115
South America,Bolivia (Plurinational State of),BOL,Total Renewable,Wind energy,Onshore wind energy,On-grid,2016,27
South America,Bolivia (Plurinational State of),BOL,Total Renewable,Wind energy,Onshore wind energy,On-grid,2017,27
South America,Bolivia (Plurinational State of),BOL,Total Renewable,Wind energy,Onshore wind energy,On-grid,2018,27
South America,Bolivia (Plurinational State of),BOL,Total Renewable,Wind energy,Onshore wind energy,On-grid,2019,27
South America,Bolivia (Plurinational State of),BOL,Total Renewable,Wind energy,Onshore wind energy,On-grid,2020,27
South America,Brazil,BRA,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2016,26871
South America,Brazil,BRA,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2017,27325
South America,Brazil,BRA,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2018,25502
South America,Brazil,BRA,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2019,26851
South America,Brazil,BRA,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2020,28683
South America,Brazil,BRA,Total Non-Renewable,Nuclear,Nuclear,On-grid,2016,1990
South America,Brazil,BRA,Total Non-Renewable,Nuclear,Nuclear,On-grid,2017,1990
South America,Brazil,BRA,Total Non-Renewable,Nuclear,Nuclear,On-grid,2018,1990
South America,Brazil,BRA,Total Non-Renewable,Nuclear,Nuclear,On-grid,2019,1990
South America,Brazil,BRA,Total Non-Renewable,Nuclear,Nuclear,On-grid,2020,1990
South America,Brazil,BRA,Total Non-Renewable,Other non-renewable energy,Other non-renewable energy,On-grid,2018,153
South America,Brazil,BRA,Total Non-Renewable,Other non-renewable energy,Other non-renewable energy,On-grid,2019,166
South America,Brazil,BRA,Total Non-Renewable,Other non-renewable energy,Other non-renewable energy,On-grid,2020,166
South America,Brazil,BRA,Total Renewable,Bioenergy,Solid biofuels,On-grid,2016,13719
South America,Brazil,BRA,Total Renewable,Bioenergy,Solid biofuels,On-grid,2017,14304
South America,Brazil,BRA,Total Renewable,Bioenergy,Solid biofuels,On-grid,2018,14507
South America,Brazil,BRA,Total Renewable,Bioenergy,Solid biofuels,On-grid,2019,14969
South America,Brazil,BRA,Total Renewable,Bioenergy,Solid biofuels,On-grid,2020,15214
South America,Brazil,BRA,Total Renewable,Bioenergy,Biogas,On-grid,2016,461
South America,Brazil,BRA,Total Renewable,Bioenergy,Biogas,On-grid,2017,262
South America,Brazil,BRA,Total Renewable,Bioenergy,Biogas,On-grid,2018,302
South America,Brazil,BRA,Total Renewable,Bioenergy,Biogas,On-grid,2019,372
South America,Brazil,BRA,Total Renewable,Bioenergy,Biogas,On-grid,2020,417
South America,Brazil,BRA,Total Renewable,Bioenergy,Liquid biofuels,On-grid,2016,4
South America,Brazil,BRA,Total Renewable,Bioenergy,Liquid biofuels,On-grid,2017,5
South America,Brazil,BRA,Total Renewable,Bioenergy,Liquid biofuels,On-grid,2018,5
South America,Brazil,BRA,Total Renewable,Bioenergy,Liquid biofuels,On-grid,2019,5
South America,Brazil,BRA,Total Renewable,Bioenergy,Liquid biofuels,On-grid,2020,5
South America,Brazil,BRA,Total Renewable,Bioenergy,Renewable municipal waste,On-grid,2016,3
South America,Brazil,BRA,Total Renewable,Bioenergy,Renewable municipal waste,On-grid,2017,3
South America,Brazil,BRA,Total Renewable,Bioenergy,Renewable municipal waste,On-grid,2018,5
South America,Brazil,BRA,Total Renewable,Bioenergy,Renewable municipal waste,On-grid,2019,13
South America,Brazil,BRA,Total Renewable,Bioenergy,Renewable municipal waste,On-grid,2020,14
South America,Brazil,BRA,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Off-grid,2016,0
South America,Brazil,BRA,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Off-grid,2017,0
South America,Brazil,BRA,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Off-grid,2018,0
South America,Brazil,BRA,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Off-grid,2019,0
South America,Brazil,BRA,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Off-grid,2020,0
South America,Brazil,BRA,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2016,96930
South America,Brazil,BRA,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2017,100333
South America,Brazil,BRA,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2018,104482
South America,Brazil,BRA,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2019,109143
South America,Brazil,BRA,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2020,109318
South America,Brazil,BRA,Total Renewable,Marine energy,Marine energy,On-grid,2016,0
South America,Brazil,BRA,Total Renewable,Marine energy,Marine energy,On-grid,2017,0
South America,Brazil,BRA,Total Renewable,Marine energy,Marine energy,On-grid,2018,0
South America,Brazil,BRA,Total Renewable,Marine energy,Marine energy,On-grid,2019,0
South America,Brazil,BRA,Total Renewable,Marine energy,Marine energy,On-grid,2020,0
South America,Brazil,BRA,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2016,4
South America,Brazil,BRA,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2017,7
South America,Brazil,BRA,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2018,7
South America,Brazil,BRA,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2019,7
South America,Brazil,BRA,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2020,7
South America,Brazil,BRA,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2016,124
South America,Brazil,BRA,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2017,1200
South America,Brazil,BRA,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2018,2428
South America,Brazil,BRA,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2019,4606
South America,Brazil,BRA,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2020,7872
South America,Brazil,BRA,Total Renewable,Wind energy,Onshore wind energy,On-grid,2016,10129
South America,Brazil,BRA,Total Renewable,Wind energy,Onshore wind energy,On-grid,2017,12304
South America,Brazil,BRA,Total Renewable,Wind energy,Onshore wind energy,On-grid,2018,14843
South America,Brazil,BRA,Total Renewable,Wind energy,Onshore wind energy,On-grid,2019,15438
South America,Brazil,BRA,Total Renewable,Wind energy,Onshore wind energy,On-grid,2020,17198
South America,Chile,CHL,Total Non-Renewable,Fossil fuels,Fossil fuels,Off-grid,2016,11
South America,Chile,CHL,Total Non-Renewable,Fossil fuels,Fossil fuels,Off-grid,2017,11
South America,Chile,CHL,Total Non-Renewable,Fossil fuels,Fossil fuels,Off-grid,2018,11
South America,Chile,CHL,Total Non-Renewable,Fossil fuels,Fossil fuels,Off-grid,2019,11
South America,Chile,CHL,Total Non-Renewable,Fossil fuels,Fossil fuels,Off-grid,2020,15
South America,Chile,CHL,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2016,15232
South America,Chile,CHL,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2017,15250
South America,Chile,CHL,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2018,15285
South America,Chile,CHL,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2019,12513
South America,Chile,CHL,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2020,12075
South America,Chile,CHL,Total Non-Renewable,Other non-renewable energy,Other non-renewable energy,On-grid,2019,18
South America,Chile,CHL,Total Non-Renewable,Other non-renewable energy,Other non-renewable energy,On-grid,2020,18
South America,Chile,CHL,Total Renewable,Bioenergy,Solid biofuels,On-grid,2016,410
South America,Chile,CHL,Total Renewable,Bioenergy,Solid biofuels,On-grid,2017,410
South America,Chile,CHL,Total Renewable,Bioenergy,Solid biofuels,On-grid,2018,410
South America,Chile,CHL,Total Renewable,Bioenergy,Solid biofuels,On-grid,2019,442
South America,Chile,CHL,Total Renewable,Bioenergy,Solid biofuels,On-grid,2020,410
South America,Chile,CHL,Total Renewable,Bioenergy,Biogas,On-grid,2016,53
South America,Chile,CHL,Total Renewable,Bioenergy,Biogas,On-grid,2017,56
South America,Chile,CHL,Total Renewable,Bioenergy,Biogas,On-grid,2018,57
South America,Chile,CHL,Total Renewable,Bioenergy,Biogas,On-grid,2019,60
South America,Chile,CHL,Total Renewable,Bioenergy,Biogas,On-grid,2020,55
South America,Chile,CHL,Total Renewable,Geothermal energy,Geothermal energy,On-grid,2017,24
South America,Chile,CHL,Total Renewable,Geothermal energy,Geothermal energy,On-grid,2018,48
South America,Chile,CHL,Total Renewable,Geothermal energy,Geothermal energy,On-grid,2019,40
South America,Chile,CHL,Total Renewable,Geothermal energy,Geothermal energy,On-grid,2020,40
South America,Chile,CHL,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Off-grid,2016,1
South America,Chile,CHL,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Off-grid,2017,1
South America,Chile,CHL,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Off-grid,2018,1
South America,Chile,CHL,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Off-grid,2019,1
South America,Chile,CHL,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Off-grid,2020,1
South America,Chile,CHL,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2016,6671
South America,Chile,CHL,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2017,6684
South America,Chile,CHL,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2018,6679
South America,Chile,CHL,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2019,6682
South America,Chile,CHL,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2020,6933
South America,Chile,CHL,Total Renewable,Solar energy,Concentrated solar power,On-grid,2018,99
South America,Chile,CHL,Total Renewable,Solar energy,Concentrated solar power,On-grid,2019,99
South America,Chile,CHL,Total Renewable,Solar energy,Concentrated solar power,On-grid,2020,100
South America,Chile,CHL,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2016,1125
South America,Chile,CHL,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2017,1809
South America,Chile,CHL,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2018,2137
South America,Chile,CHL,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2019,2555
South America,Chile,CHL,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2020,3106
South America,Chile,CHL,Total Renewable,Wind energy,Onshore wind energy,On-grid,2016,1039
South America,Chile,CHL,Total Renewable,Wind energy,Onshore wind energy,On-grid,2017,1305
South America,Chile,CHL,Total Renewable,Wind energy,Onshore wind energy,On-grid,2018,1524
South America,Chile,CHL,Total Renewable,Wind energy,Onshore wind energy,On-grid,2019,1620
South America,Chile,CHL,Total Renewable,Wind energy,Onshore wind energy,On-grid,2020,2149
South America,Colombia,COL,Total Non-Renewable,Fossil fuels,Fossil fuels,Off-grid,2016,215
South America,Colombia,COL,Total Non-Renewable,Fossil fuels,Fossil fuels,Off-grid,2017,220
South America,Colombia,COL,Total Non-Renewable,Fossil fuels,Fossil fuels,Off-grid,2018,233
South America,Colombia,COL,Total Non-Renewable,Fossil fuels,Fossil fuels,Off-grid,2019,271
South America,Colombia,COL,Total Non-Renewable,Fossil fuels,Fossil fuels,Off-grid,2020,272
South America,Colombia,COL,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2016,4877
South America,Colombia,COL,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2017,4949
South America,Colombia,COL,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2018,5307
South America,Colombia,COL,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2019,5393
South America,Colombia,COL,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2020,5354
South America,Colombia,COL,Total Renewable,Bioenergy,Solid biofuels,Off-grid,2016,0
South America,Colombia,COL,Total Renewable,Bioenergy,Solid biofuels,Off-grid,2017,0
South America,Colombia,COL,Total Renewable,Bioenergy,Solid biofuels,Off-grid,2018,0
South America,Colombia,COL,Total Renewable,Bioenergy,Solid biofuels,Off-grid,2019,0
South America,Colombia,COL,Total Renewable,Bioenergy,Solid biofuels,Off-grid,2020,0
South America,Colombia,COL,Total Renewable,Bioenergy,Solid biofuels,On-grid,2016,253
South America,Colombia,COL,Total Renewable,Bioenergy,Solid biofuels,On-grid,2017,306
South America,Colombia,COL,Total Renewable,Bioenergy,Solid biofuels,On-grid,2018,316
South America,Colombia,COL,Total Renewable,Bioenergy,Solid biofuels,On-grid,2019,316
South America,Colombia,COL,Total Renewable,Bioenergy,Solid biofuels,On-grid,2020,316
South America,Colombia,COL,Total Renewable,Bioenergy,Biogas,On-grid,2016,2
South America,Colombia,COL,Total Renewable,Bioenergy,Biogas,On-grid,2017,4
South America,Colombia,COL,Total Renewable,Bioenergy,Biogas,On-grid,2018,4
South America,Colombia,COL,Total Renewable,Bioenergy,Biogas,On-grid,2019,4
South America,Colombia,COL,Total Renewable,Bioenergy,Biogas,On-grid,2020,4
